"Participant","block","trial","stim","stimgroup","RT","Acuracy","stimposition","maskside","response","Correct_numeric","Acuracy_fixed_mean","filter_.","ZRT","Outlire","AlertEffect_first","OrientingEffect_first","ConflictEffect_first","GrandMeanEffect_first","ANT_Accuracy_first","Dominant_Eye_first","Right_Eye_Acuity_first","Left_Eye_Acuity_first","Age_first","Gender1male2female_first","Face_orientation","fo1","fo2","trial.r"
1,2,49,"folder/matchedM072IN.png",4,1.643929973,1,2,1,2,1,0.947916667,"Selected",-0.176905462,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,48
1,2,50,"folder/matchedM001.png  ",2,0.908281353,1,4,1,4,1,0.947916667,"Selected",-0.848102079,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,49
1,2,52,"folder/matchedM005.png  ",1,1.144848614,1,3,2,3,1,0.947916667,"Selected",-0.632261063,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,51
1,2,53,"folder/matchedM024.png  ",1,1.205013288,1,3,2,3,1,0.947916667,"Selected",-0.577367566,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,52
1,2,54,"folder/matchedM002.png  ",2,0.946024568,1,2,1,2,1,0.947916667,"Selected",-0.813665641,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,53
1,2,55,"folder/matchedM005.png  ",2,1.113475136,1,2,1,2,1,0.947916667,"Selected",-0.660885834,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,54
1,2,56,"folder/matchedM017SR.png",5,0.865004671,1,3,2,3,1,0.947916667,"Selected",-0.887587184,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,55
1,2,57,"folder/matchedM003.png  ",2,1.314078507,1,3,1,3,1,0.947916667,"Selected",-0.477857821,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,56
1,2,58,"folder/matchedM002.png  ",1,1.125257905,1,4,2,4,1,0.947916667,"Selected",-0.650135382,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,57
1,2,59,"folder/matchedM021IN.png",4,1.393337068,1,1,1,1,1,0.947916667,"Selected",-0.4055433,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,58
1,2,60,"folder/matchedM049.png  ",2,0.993855928,1,4,1,4,1,0.947916667,"Selected",-0.770024905,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,59
1,2,61,"folder/matchedM016SL.png",5,1.014568069,1,2,2,2,1,0.947916667,"Selected",-0.751127406,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,60
1,2,62,"folder/matchedM072.png  ",1,1.015100727,1,1,2,1,1,0.947916667,"Selected",-0.750641416,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,61
1,2,63,"folder/matchedM003.png  ",1,1.495876916,1,3,2,3,1,0.947916667,"Selected",-0.311987223,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,62
1,2,64,"folder/matchedM067.png  ",2,1.394884978,1,2,1,2,1,0.947916667,"Selected",-0.404131007,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,63
1,2,65,"folder/matchedM017.png  ",2,1.305399994,1,4,1,4,1,0.947916667,"Selected",-0.485775988,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,64
1,2,67,"folder/matchedM072SL.png",5,1.393046747,1,1,2,1,1,0.947916667,"Selected",-0.405808186,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,66
1,2,68,"folder/matchedM001IN.png",4,1.413246805,1,3,1,3,1,0.947916667,"Selected",-0.387377905,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,67
1,2,69,"folder/matchedM024IN.png",3,0.963019578,1,4,2,4,1,0.947916667,"Selected",-0.798159606,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,68
1,2,70,"folder/matchedM020.png  ",1,0.922488308,1,4,2,4,1,0.947916667,"Selected",-0.835139831,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,69
1,2,72,"folder/matchedM021.png  ",1,1.822227466,1,2,2,2,1,0.947916667,"Selected",-0.014229055,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,71
1,2,73,"folder/matchedM002SL.png",6,1.775120962,1,3,1,3,1,0.947916667,"Selected",-0.057208442,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,72
1,2,74,"folder/matchedM021IN.png",3,2.047138484,1,2,2,2,1,0.947916667,"Selected",0.19097695,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,73
1,2,75,"folder/matchedM004IN.png",4,1.554994884,1,1,1,1,1,0.947916667,"Selected",-0.258048727,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,74
1,2,76,"folder/matchedM021.png  ",2,1.065500344,1,1,1,1,1,0.947916667,"Selected",-0.704657434,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,75
1,2,77,"folder/matchedM020IN.png",3,0.985842076,1,4,2,4,1,0.947916667,"Selected",-0.777336644,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,76
1,2,78,"folder/matchedM016.png  ",2,1.035639099,1,3,1,3,1,0.947916667,"Selected",-0.731902462,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,77
1,2,79,"folder/matchedM004IN.png",3,1.396045465,1,1,2,1,1,0.947916667,"Selected",-0.403072192,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,78
1,2,80,"folder/matchedM005IN.png",4,3.056816025,1,4,1,4,1,0.947916667,"Selected",1.112194133,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,79
1,2,81,"folder/matchedM049IN.png",3,1.147501396,1,3,2,3,1,0.947916667,"Selected",-0.629840698,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,80
1,2,82,"folder/matchedM002IN.png",4,1.005059002,1,1,1,1,1,0.947916667,"Selected",-0.75980336,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,81
1,2,83,"folder/matchedM005IN.png",3,1.362360831,1,4,2,4,1,0.947916667,"Selected",-0.433805632,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,82
1,2,84,"folder/matchedM003IN.png",3,1.217265212,1,4,2,4,1,0.947916667,"Selected",-0.566189063,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,83
1,2,85,"folder/matchedM004SL.png",5,1.477339327,1,1,2,1,1,0.947916667,"Selected",-0.328900688,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,84
1,2,86,"folder/matchedM024SR.png",5,2.033889879,1,3,2,3,1,0.947916667,"Selected",0.178889088,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,85
1,2,87,"folder/matchedM020SR.png",5,2.706543232,1,3,2,3,1,0.947916667,"Selected",0.79260961,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,86
1,2,88,"folder/matchedM017SR.png",6,1.805728882,1,2,1,2,1,0.947916667,"Selected",-0.029282158,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,87
1,2,89,"folder/matchedM020IN.png",4,1.445989003,1,3,1,3,1,0.947916667,"Selected",-0.357504332,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,88
1,2,90,"folder/matchedM049IN.png",4,1.233513979,1,2,1,2,1,0.947916667,"Selected",-0.551363891,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,89
1,2,91,"folder/matchedM006.png  ",2,1.222670839,1,2,1,2,1,0.947916667,"Selected",-0.561257037,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,1,1,0,90
1,2,92,"folder/matchedM008SR.png",5,1.134867159,1,4,2,4,1,0.947916667,"Selected",-0.641368018,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,91
1,2,93,"folder/matchedM001IN.png",3,1.345940772,1,2,2,2,1,0.947916667,"Selected",-0.448787089,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,2,0,1,92
1,2,94,"folder/matchedM019SL.png",5,1.113276389,1,3,2,3,1,0.947916667,"Selected",-0.661067167,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,93
1,2,95,"folder/matchedM072SL.png",6,3.013668273,1,4,1,4,1,0.947916667,"Selected",1.072826663,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,94
1,2,96,"folder/matchedM004SL.png",6,1.566784585,1,4,1,4,1,0.947916667,"Selected",-0.247291951,0,8,25,121,500,95,"L  ",1.3,1.67,29,1,3,0,0,95
2,2,1,"folder/matchedM049.png  ",1,1.317236992,1,2,2,2,1,0.921875,"Selected",-0.499945689,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,0
2,2,2,"folder/matchedM017SR.png",5,2.755994724,1,3,2,3,1,0.921875,"Selected",0.51636961,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,1
2,2,3,"folder/matchedM008SR.png",6,0.675573234,1,4,1,4,1,0.921875,"Selected",-0.953206638,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,2
2,2,4,"folder/matchedM020.png  ",1,1.036725531,1,2,2,2,1,0.921875,"Selected",-0.698094469,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,3
2,2,5,"folder/matchedM020SR.png",6,0.967955896,1,1,1,1,1,0.921875,"Selected",-0.746672233,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,4
2,2,6,"folder/matchedM019.png  ",2,0.740008081,1,4,1,4,1,0.921875,"Selected",-0.907690899,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,5
2,2,7,"folder/matchedM002SL.png",6,0.837138231,1,1,1,1,1,0.921875,"Selected",-0.839079725,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,6
2,2,8,"folder/matchedM002IN.png",3,2.126670794,1,4,2,4,1,0.921875,"Selected",0.071825317,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,7
2,2,9,"folder/matchedM021.png  ",1,2.014998455,1,3,2,3,1,0.921875,"Selected",-0.007058225,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,8
2,2,10,"folder/matchedM003IN.png",3,2.480343356,1,3,2,3,1,0.921875,"Selected",0.321653921,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,9
2,2,11,"folder/matchedM020IN.png",3,2.025101596,1,4,2,4,1,0.921875,"Selected",7.85e-05,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,10
2,2,12,"folder/matchedM072SL.png",5,1.585801468,1,4,2,4,1,0.921875,"Selected",-0.310236067,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,11
2,2,13,"folder/matchedM049SL.png",6,0.975842681,1,3,1,3,1,0.921875,"Selected",-0.741101134,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,12
2,2,14,"folder/matchedM001IN.png",3,1.166964704,1,2,2,2,1,0.921875,"Selected",-0.606095615,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,13
2,2,15,"folder/matchedM017IN.png",3,2.008138105,1,2,2,2,1,0.921875,"Selected",-0.011904266,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,14
2,2,16,"folder/matchedM005SR.png",5,3.253191599,1,4,2,4,1,0.921875,"Selected",0.867581478,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,15
2,2,17,"folder/matchedM024SR.png",6,0.885931698,1,3,1,3,1,0.921875,"Selected",-0.804612806,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,16
2,2,18,"folder/matchedM005IN.png",3,4.746552958,1,4,2,4,1,0.921875,"Selected",1.922467901,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,17
2,2,19,"folder/matchedM001IN.png",4,0.705675984,1,4,1,4,1,0.921875,"Selected",-0.93194254,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,18
2,2,20,"folder/matchedM001.png  ",2,0.751922492,1,4,1,4,1,0.921875,"Selected",-0.899274751,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,19
2,2,21,"folder/matchedM002.png  ",1,1.935895619,1,3,2,3,1,0.921875,"Selected",-0.062935195,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,20
2,2,22,"folder/matchedM019SL.png",6,0.794536427,1,4,1,4,1,0.921875,"Selected",-0.869172953,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,21
2,2,24,"folder/matchedM067.png  ",2,1.574073766,1,2,1,2,1,0.921875,"Selected",-0.318520327,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,23
2,2,26,"folder/matchedM006SL.png",5,2.155288995,1,4,2,4,1,0.921875,"Selected",0.092040754,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,25
2,2,27,"folder/matchedM021.png  ",2,1.383277644,1,1,1,1,1,0.921875,"Selected",-0.453295636,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,26
2,2,28,"folder/matchedM067IN.png",4,0.835203237,1,4,1,4,1,0.921875,"Selected",-0.840446573,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,27
2,2,29,"folder/matchedM002SL.png",5,2.275970529,1,3,2,3,1,0.921875,"Selected",0.177288247,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,28
2,2,30,"folder/matchedM004IN.png",4,0.754840636,1,4,1,4,1,0.921875,"Selected",-0.897213421,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,29
2,2,31,"folder/matchedM016SL.png",5,2.003044555,1,2,2,2,1,0.921875,"Selected",-0.015502268,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,30
2,2,32,"folder/matchedM016IN.png",4,1.665860139,1,1,1,1,1,0.921875,"Selected",-0.253683911,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,31
2,2,33,"folder/matchedM003SR.png",5,1.445351466,1,1,2,1,1,0.921875,"Selected",-0.409447687,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,32
2,2,34,"folder/matchedM001SR.png",6,0.617687867,1,4,1,4,1,0.921875,"Selected",-0.99409593,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,33
2,2,36,"folder/matchedM017IN.png",4,0.566029146,1,4,1,4,1,0.921875,"Selected",-1.030586818,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,35
2,2,37,"folder/matchedM024IN.png",4,2.714028964,1,2,1,2,1,0.921875,"Selected",0.486725673,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,36
2,2,38,"folder/matchedM067SR.png",5,2.284019114,1,3,2,3,1,0.921875,"Selected",0.182973638,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,37
2,2,39,"folder/matchedM067.png  ",1,1.604035191,1,2,2,2,1,0.921875,"Selected",-0.297356059,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,38
2,2,40,"folder/matchedM049.png  ",2,1.262172315,1,3,1,3,1,0.921875,"Selected",-0.538842491,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,39
2,2,41,"folder/matchedM021IN.png",3,1.734407081,1,2,2,2,1,0.921875,"Selected",-0.205263455,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,40
2,2,42,"folder/matchedM049IN.png",4,1.574166104,1,1,1,1,1,0.921875,"Selected",-0.318455101,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,41
2,2,43,"folder/matchedM020IN.png",4,1.933733401,1,2,1,2,1,0.921875,"Selected",-0.064462551,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,42
2,2,44,"folder/matchedM001SR.png",5,1.423570855,1,1,2,1,1,0.921875,"Selected",-0.424833161,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,43
2,2,45,"folder/matchedM002IN.png",4,0.755851967,1,4,1,4,1,0.921875,"Selected",-0.896499033,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,44
2,2,46,"folder/matchedM005SR.png",6,1.334778517,1,3,1,3,1,0.921875,"Selected",-0.487554638,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,45
2,2,47,"folder/matchedM072IN.png",3,0.877613776,1,1,2,1,1,0.921875,"Selected",-0.810488452,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,46
2,2,48,"folder/matchedM019IN.png",4,0.66715929,1,4,1,4,1,0.921875,"Selected",-0.959150112,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,47
2,2,50,"folder/matchedM072IN.png",4,0.996363493,1,3,1,3,1,0.921875,"Selected",-0.726605563,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,49
2,2,51,"folder/matchedM072.png  ",1,1.125579184,1,1,2,1,1,0.921875,"Selected",-0.635329679,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,50
2,2,52,"folder/matchedM008.png  ",2,0.745192622,1,4,1,4,1,0.921875,"Selected",-0.904028623,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,51
2,2,53,"folder/matchedM003.png  ",2,0.974408635,1,4,1,4,1,0.921875,"Selected",-0.742114122,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,52
2,2,56,"folder/matchedM006SL.png",6,0.983498315,1,3,1,3,1,0.921875,"Selected",-0.735693318,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,55
2,2,57,"folder/matchedM004SL.png",6,0.785491225,1,4,1,4,1,0.921875,"Selected",-0.875562339,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,56
2,2,58,"folder/matchedM004.png  ",1,1.516376747,1,3,2,3,1,0.921875,"Selected",-0.359276573,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,57
2,2,59,"folder/matchedM021SL.png",6,2.565306946,1,2,1,2,1,0.921875,"Selected",0.381670833,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,58
2,2,60,"folder/matchedM017SR.png",6,1.395309993,1,1,1,1,1,0.921875,"Selected",-0.444796178,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,59
2,2,61,"folder/matchedM072SL.png",6,0.80507393,1,4,1,4,1,0.921875,"Selected",-0.861729431,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,60
2,2,62,"folder/matchedM004SL.png",5,1.042927054,1,2,2,2,1,0.921875,"Selected",-0.693713813,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,61
2,2,63,"folder/matchedM008IN.png",4,1.052470069,1,3,1,3,1,0.921875,"Selected",-0.686972781,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,62
2,2,64,"folder/matchedM008SR.png",5,1.203808948,1,2,2,2,1,0.921875,"Selected",-0.580069434,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,63
2,2,65,"folder/matchedM049IN.png",3,1.814091807,1,3,2,3,1,0.921875,"Selected",-0.148975447,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,64
2,2,66,"folder/matchedM019IN.png",3,0.81315573,1,1,2,1,1,0.921875,"Selected",-0.856020578,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,65
2,2,67,"folder/matchedM003.png  ",1,0.773247711,1,1,2,1,1,0.921875,"Selected",-0.88421096,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,66
2,2,68,"folder/matchedM003SR.png",6,1.723443802,1,4,1,4,1,0.921875,"Selected",-0.213007739,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,67
2,2,69,"folder/matchedM017.png  ",1,3.992730849,1,4,2,4,1,0.921875,"Selected",1.389980098,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,68
2,2,70,"folder/matchedM016SL.png",6,0.645581768,1,4,1,4,1,0.921875,"Selected",-0.974392127,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,69
2,2,71,"folder/matchedM067IN.png",3,0.784589525,1,2,2,2,1,0.921875,"Selected",-0.876199285,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,70
2,2,72,"folder/matchedM008IN.png",3,1.997832615,1,4,2,4,1,0.921875,"Selected",-0.019183898,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,71
2,2,73,"folder/matchedM003IN.png",4,2.1317246,1,2,1,2,1,0.921875,"Selected",0.075395244,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,72
2,2,74,"folder/matchedM002.png  ",2,1.144983098,1,3,1,3,1,0.921875,"Selected",-0.621623067,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,73
2,2,75,"folder/matchedM020SR.png",5,4.203126466,1,4,2,4,1,0.921875,"Selected",1.538600175,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,74
2,2,76,"folder/matchedM024IN.png",3,0.926103316,1,2,2,2,1,0.921875,"Selected",-0.776236221,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,75
2,2,77,"folder/matchedM020.png  ",2,1.070064416,1,4,1,4,1,0.921875,"Selected",-0.674544418,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,76
2,2,78,"folder/matchedM006IN.png",3,0.828719179,1,2,2,2,1,0.921875,"Selected",-0.845026808,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,77
2,2,79,"folder/matchedM021IN.png",4,2.034452973,1,1,1,1,1,0.921875,"Selected",0.006684133,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,78
2,2,80,"folder/matchedM005IN.png",4,1.051752991,1,3,1,3,1,0.921875,"Selected",-0.687479314,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,79
2,2,81,"folder/matchedM006.png  ",2,0.815335767,1,4,1,4,1,0.921875,"Selected",-0.854480635,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,80
2,2,82,"folder/matchedM006.png  ",1,2.254371523,1,3,2,3,1,0.921875,"Selected",0.162031056,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,81
2,2,83,"folder/matchedM049SL.png",5,2.335584674,1,3,2,3,1,0.921875,"Selected",0.219398719,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,82
2,2,84,"folder/matchedM024.png  ",2,1.705678485,1,3,1,3,1,0.921875,"Selected",-0.225556872,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,83
2,2,85,"folder/matchedM072.png  ",2,0.94441038,1,4,1,4,1,0.921875,"Selected",-0.763304406,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,84
2,2,86,"folder/matchedM016.png  ",2,1.534179033,1,2,1,2,1,0.921875,"Selected",-0.346701324,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,85
2,2,87,"folder/matchedM017.png  ",2,1.633929059,1,2,1,2,1,0.921875,"Selected",-0.276239512,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,86
2,2,88,"folder/matchedM004.png  ",2,1.164850057,1,3,1,3,1,0.921875,"Selected",-0.607589367,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,87
2,2,89,"folder/matchedM067SR.png",6,1.043803969,1,3,1,3,1,0.921875,"Selected",-0.693094375,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,88
2,2,90,"folder/matchedM019SL.png",5,5.600455269,1,4,2,4,1,0.921875,"Selected",2.525650746,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,89
2,2,91,"folder/matchedM024.png  ",1,1.614193829,1,2,2,2,1,0.921875,"Selected",-0.290180161,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,90
2,2,92,"folder/matchedM008.png  ",1,2.29184569,1,3,2,3,1,0.921875,"Selected",0.188502205,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,91
2,2,93,"folder/matchedM005.png  ",2,1.87201332,1,2,1,2,1,0.921875,"Selected",-0.108060622,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,92
2,2,94,"folder/matchedM016.png  ",1,1.261570545,1,1,2,1,1,0.921875,"Selected",-0.539267571,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,93
2,2,95,"folder/matchedM001.png  ",1,3.50169629,1,4,2,4,1,0.921875,"Selected",1.043121191,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,94
2,2,96,"folder/matchedM004IN.png",3,1.682489129,1,2,2,2,1,0.921875,"Selected",-0.24193746,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,95
2,1,1,"folder/matchedM008IN.png",4,1.607614,1,1,1,1,1,0.921875,"Selected",-0.294828046,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,0
2,1,2,"folder/matchedM016IN.png",3,1.585314219,1,2,2,2,1,0.921875,"Selected",-0.310580252,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,1
2,1,3,"folder/matchedM016.png  ",1,2.727603825,1,4,2,4,1,0.921875,"Selected",0.496314736,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,2
2,1,4,"folder/matchedM004SL.png",6,1.357595805,1,2,1,2,1,0.921875,"Selected",-0.471436874,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,3
2,1,5,"folder/matchedM020SR.png",6,1.677755787,1,1,1,1,1,0.921875,"Selected",-0.245281017,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,4
2,1,6,"folder/matchedM016SL.png",6,1.167812179,1,4,1,4,1,0.921875,"Selected",-0.605496972,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,5
2,1,7,"folder/matchedM020IN.png",4,1.5288185,1,2,1,2,1,0.921875,"Selected",-0.350487919,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,6
2,1,8,"folder/matchedM067.png  ",2,1.396028169,1,4,1,4,1,0.921875,"Selected",-0.444288871,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,7
2,1,9,"folder/matchedM002.png  ",1,5.248428763,1,4,2,4,1,0.921875,"Selected",2.276984889,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,8
2,1,10,"folder/matchedM049.png  ",2,1.878680705,1,2,1,2,1,0.921875,"Selected",-0.103350889,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,9
2,1,11,"folder/matchedM017SR.png",6,1.875719335,1,2,1,2,1,0.921875,"Selected",-0.105442753,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,10
2,1,12,"folder/matchedM017IN.png",3,4.73744011,1,2,2,2,1,0.921875,"Selected",1.916030731,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,2,0,1,11
2,1,13,"folder/matchedM003.png  ",2,1.311021943,1,2,1,2,1,0.921875,"Selected",-0.5043359,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,12
2,1,15,"folder/matchedM024.png  ",1,1.808255619,1,1,2,1,1,0.921875,"Selected",-0.153098036,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,14
