prim,Prime.result,target,congruent,operand,distance,subject,rt,OT,subjective.0.is.unaware,presentation_time,addition.place,counter.balance,exclude_from_analysis
14,14,14,yes,A,0,3,736,0.5625,0,1700,1,1,FALSE
13,13,13,yes,A,0,3,1256,0.5625,0,1700,1,1,FALSE
12,12,12,yes,A,0,3,907,0.5625,0,1700,1,1,FALSE
13,13,13,yes,A,0,3,944,0.5625,0,1700,1,1,FALSE
13,13,13,yes,A,0,3,768,0.5625,0,1700,1,1,FALSE
0,0,4,no,S,-4,3,804,0.5625,0,1700,1,1,FALSE
0,0,2,no,S,-2,3,803,0.5625,0,1700,1,1,FALSE
0,0,3,no,S,-3,3,735,0.5625,0,1700,1,1,FALSE
0,0,1,no,S,-1,3,804,0.5625,0,1700,1,1,FALSE
3,3,0,no,S,3,3,840,0.5625,0,1700,1,1,FALSE
2,2,0,no,S,2,3,805,0.5625,0,1700,1,1,FALSE
1,1,4,no,S,-3,3,736,0.5625,0,1700,1,1,FALSE
0,0,1,no,S,-1,3,1219,0.5625,0,1700,1,1,FALSE
0,0,3,no,S,-3,3,872,0.5625,0,1700,1,1,FALSE
4,4,0,no,S,4,3,872,0.5625,0,1700,1,1,FALSE
2,2,0,no,S,2,3,700,0.5625,0,1700,1,1,FALSE
0,0,3,no,S,-3,3,1084,0.5625,0,1700,1,1,FALSE
1,1,0,no,S,1,3,NA,0.5625,0,1700,1,1,FALSE
0,0,1,no,S,-1,3,908,0.5625,0,1700,1,1,FALSE
0,0,1,no,S,-1,3,976,0.5625,0,1700,1,1,FALSE
5,5,0,no,S,5,3,944,0.5625,0,1700,1,1,FALSE
4,4,0,no,S,4,3,736,0.5625,0,1700,1,1,FALSE
2,2,0,no,S,2,3,NA,0.5625,0,1700,1,1,FALSE
0,0,5,no,S,-5,3,700,0.5625,0,1700,1,1,FALSE
1,1,6,no,S,-5,3,944,0.5625,0,1700,1,1,FALSE
0,0,2,no,S,-2,3,976,0.5625,0,1700,1,1,FALSE
3,3,0,no,S,3,3,768,0.5625,0,1700,1,1,FALSE
1,1,0,no,S,1,3,804,0.5625,0,1700,1,1,FALSE
0,0,5,no,S,-5,3,944,0.5625,0,1700,1,1,FALSE
6,6,3,no,S,3,3,700,0.5625,0,1700,1,1,FALSE
0,0,2,no,S,-2,3,1048,0.5625,0,1700,1,1,FALSE
4,4,0,no,S,4,3,701,0.5625,0,1700,1,1,FALSE
3,3,0,no,S,3,3,767,0.5625,0,1700,1,1,FALSE
1,1,0,no,S,1,3,872,0.5625,0,1700,1,1,FALSE
5,5,0,no,S,5,3,944,0.5625,0,1700,1,1,FALSE
2,2,1,no,S,1,3,1012,0.5625,0,1700,1,1,FALSE
3,3,2,no,S,1,3,908,0.5625,0,1700,1,1,FALSE
1,1,0,no,S,1,3,737,0.5625,0,1700,1,1,FALSE
0,0,2,no,S,-2,3,1013,0.5625,0,1700,1,1,FALSE
2,2,0,no,S,2,3,804,0.5625,0,1700,1,1,FALSE
0,0,1,no,S,-1,3,840,0.5625,0,1700,1,1,FALSE
0,0,4,no,S,-4,3,872,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,736,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,840,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,803,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,805,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,841,0.5625,0,1700,1,1,FALSE
3,3,3,yes,S,0,3,840,0.5625,0,1700,1,1,FALSE
1,1,1,yes,S,0,3,944,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,1012,0.5625,0,1700,1,1,FALSE
2,2,2,yes,S,0,3,943,0.5625,0,1700,1,1,FALSE
4,4,4,yes,S,0,3,804,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,663,0.5625,0,1700,1,1,FALSE
2,2,2,yes,S,0,3,804,0.5625,0,1700,1,1,FALSE
1,1,1,yes,S,0,3,944,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,701,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,664,0.5625,0,1700,1,1,FALSE
3,3,3,yes,S,0,3,NA,0.5625,0,1700,1,1,FALSE
5,5,5,yes,S,0,3,768,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,839,0.5625,0,1700,1,1,FALSE
4,4,4,yes,S,0,3,804,0.5625,0,1700,1,1,FALSE
1,1,1,yes,S,0,3,872,0.5625,0,1700,1,1,FALSE
2,2,2,yes,S,0,3,804,0.5625,0,1700,1,1,FALSE
1,1,1,yes,S,0,3,976,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,803,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,803,0.5625,0,1700,1,1,FALSE
5,5,5,yes,S,0,3,840,0.5625,0,1700,1,1,FALSE
3,3,3,yes,S,0,3,700,0.5625,0,1700,1,1,FALSE
2,2,2,yes,S,0,3,872,0.5625,0,1700,1,1,FALSE
6,6,6,yes,S,0,3,1047,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,804,0.5625,0,1700,1,1,FALSE
4,4,4,yes,S,0,3,700,0.5625,0,1700,1,1,FALSE
2,2,2,yes,S,0,3,976,0.5625,0,1700,1,1,FALSE
1,1,1,yes,S,0,3,907,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,805,0.5625,0,1700,1,1,FALSE
3,3,3,yes,S,0,3,805,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,908,0.5625,0,1700,1,1,FALSE
1,1,1,yes,S,0,3,908,0.5625,0,1700,1,1,FALSE
0,0,0,yes,S,0,3,909,0.5625,0,1700,1,1,FALSE
8,8,9,no,A,-1,4,596,0.611111111,0,1700,2,1,TRUE
9,9,11,no,A,-2,4,1084,0.611111111,0,1700,2,1,TRUE
8,8,12,no,A,-4,4,943,0.611111111,0,1700,2,1,TRUE
10,10,12,no,A,-2,4,596,0.611111111,0,1700,2,1,TRUE
12,12,11,no,A,1,4,700,0.611111111,0,1700,2,1,TRUE
13,13,12,no,A,1,4,456,0.611111111,0,1700,2,1,TRUE
12,12,11,no,A,1,4,975,0.611111111,0,1700,2,1,TRUE
11,11,10,no,A,1,4,NA,0.611111111,0,1700,2,1,TRUE
12,12,11,no,A,1,4,840,0.611111111,0,1700,2,1,TRUE
13,13,9,no,A,4,4,628,0.611111111,0,1700,2,1,TRUE
10,10,12,no,A,-2,4,768,0.611111111,0,1700,2,1,TRUE
13,13,11,no,A,2,4,908,0.611111111,0,1700,2,1,TRUE
9,9,12,no,A,-3,4,628,0.611111111,0,1700,2,1,TRUE
11,11,12,no,A,-1,4,664,0.611111111,0,1700,2,1,TRUE
10,10,14,no,A,-4,4,560,0.611111111,0,1700,2,1,TRUE
9,9,10,no,A,-1,4,595,0.611111111,0,1700,2,1,TRUE
12,12,10,no,A,2,4,664,0.611111111,0,1700,2,1,TRUE
14,14,13,no,A,1,4,944,0.611111111,0,1700,2,1,TRUE
11,11,12,no,A,-1,4,664,0.611111111,0,1700,2,1,TRUE
12,12,8,no,A,4,4,736,0.611111111,0,1700,2,1,TRUE
12,12,9,no,A,3,4,524,0.611111111,0,1700,2,1,TRUE
13,13,10,no,A,3,4,908,0.611111111,0,1700,2,1,TRUE
9,9,10,no,A,-1,4,595,0.611111111,0,1700,2,1,TRUE
11,11,12,no,A,-1,4,597,0.611111111,0,1700,2,1,TRUE
12,12,13,no,A,-1,4,699,0.611111111,0,1700,2,1,TRUE
13,13,12,no,A,1,4,595,0.611111111,0,1700,2,1,TRUE
9,9,14,no,A,-5,4,736,0.611111111,0,1700,2,1,TRUE
10,10,11,no,A,-1,4,737,0.611111111,0,1700,2,1,TRUE
12,12,8,no,A,4,4,628,0.611111111,0,1700,2,1,TRUE
11,11,13,no,A,-2,4,524,0.611111111,0,1700,2,1,TRUE
10,10,12,no,A,-2,4,1049,0.611111111,0,1700,2,1,TRUE
9,9,13,no,A,-4,4,664,0.611111111,0,1700,2,1,TRUE
11,11,13,no,A,-2,4,628,0.611111111,0,1700,2,1,TRUE
12,12,13,no,A,-1,4,735,0.611111111,0,1700,2,1,TRUE
11,11,9,no,A,2,4,2336,0.611111111,0,1700,2,1,TRUE
12,12,10,no,A,2,4,596,0.611111111,0,1700,2,1,TRUE
13,13,9,no,A,4,4,663,0.611111111,0,1700,2,1,TRUE
10,10,11,no,A,-1,4,1011,0.611111111,0,1700,2,1,TRUE
11,11,9,no,A,2,4,629,0.611111111,0,1700,2,1,TRUE
14,14,11,no,A,3,4,628,0.611111111,0,1700,2,1,TRUE
12,12,12,yes,A,0,4,803,0.611111111,0,1700,2,1,TRUE
10,10,10,yes,A,0,4,596,0.611111111,0,1700,2,1,TRUE
9,9,9,yes,A,0,4,596,0.611111111,0,1700,2,1,TRUE
9,9,9,yes,A,0,4,NA,0.611111111,0,1700,2,1,TRUE
10,10,10,yes,A,0,4,NA,0.611111111,0,1700,2,1,TRUE
10,10,10,yes,A,0,4,628,0.611111111,0,1700,2,1,TRUE
11,11,11,yes,A,0,4,628,0.611111111,0,1700,2,1,TRUE
12,12,12,yes,A,0,4,735,0.611111111,0,1700,2,1,TRUE
14,14,14,yes,A,0,4,736,0.611111111,0,1700,2,1,TRUE
11,11,11,yes,A,0,4,1012,0.611111111,0,1700,2,1,TRUE
8,8,8,yes,A,0,4,908,0.611111111,0,1700,2,1,TRUE
9,9,9,yes,A,0,4,737,0.611111111,0,1700,2,1,TRUE
11,11,11,yes,A,0,4,628,0.611111111,0,1700,2,1,TRUE
11,11,11,yes,A,0,4,596,0.611111111,0,1700,2,1,TRUE
10,10,10,yes,A,0,4,560,0.611111111,0,1700,2,1,TRUE
11,11,11,yes,A,0,4,664,0.611111111,0,1700,2,1,TRUE
9,9,9,yes,A,0,4,700,0.611111111,0,1700,2,1,TRUE
12,12,12,yes,A,0,4,NA,0.611111111,0,1700,2,1,TRUE
13,13,13,yes,A,0,4,700,0.611111111,0,1700,2,1,TRUE
10,10,10,yes,A,0,4,1084,0.611111111,0,1700,2,1,TRUE
11,11,11,yes,A,0,4,NA,0.611111111,0,1700,2,1,TRUE
12,12,12,yes,A,0,4,839,0.611111111,0,1700,2,1,TRUE
8,8,8,yes,A,0,4,768,0.611111111,0,1700,2,1,TRUE
9,9,9,yes,A,0,4,628,0.611111111,0,1700,2,1,TRUE
10,10,10,yes,A,0,4,628,0.611111111,0,1700,2,1,TRUE
12,12,12,yes,A,0,4,1049,0.611111111,0,1700,2,1,TRUE
12,12,12,yes,A,0,4,664,0.611111111,0,1700,2,1,TRUE
9,9,9,yes,A,0,4,596,0.611111111,0,1700,2,1,TRUE
11,11,11,yes,A,0,4,628,0.611111111,0,1700,2,1,TRUE
12,12,12,yes,A,0,4,700,0.611111111,0,1700,2,1,TRUE
13,13,13,yes,A,0,4,700,0.611111111,0,1700,2,1,TRUE
13,13,13,yes,A,0,4,700,0.611111111,0,1700,2,1,TRUE
12,12,12,yes,A,0,4,664,0.611111111,0,1700,2,1,TRUE
11,11,11,yes,A,0,4,976,0.611111111,0,1700,2,1,TRUE
12,12,12,yes,A,0,4,769,0.611111111,0,1700,2,1,TRUE
14,14,14,yes,A,0,4,560,0.611111111,0,1700,2,1,TRUE
13,13,13,yes,A,0,4,840,0.611111111,0,1700,2,1,TRUE
12,12,12,yes,A,0,4,909,0.611111111,0,1700,2,1,TRUE
13,13,13,yes,A,0,4,663,0.611111111,0,1700,2,1,TRUE
13,13,13,yes,A,0,4,908,0.611111111,0,1700,2,1,TRUE
0,0,4,no,S,-4,4,663,0.611111111,0,1700,2,1,TRUE
0,0,2,no,S,-2,4,628,0.611111111,0,1700,2,1,TRUE
0,0,3,no,S,-3,4,735,0.611111111,0,1700,2,1,TRUE
0,0,1,no,S,-1,4,872,0.611111111,0,1700,2,1,TRUE
3,3,0,no,S,3,4,597,0.611111111,0,1700,2,1,TRUE
2,2,0,no,S,2,4,561,0.611111111,0,1700,2,1,TRUE
1,1,4,no,S,-3,4,700,0.611111111,0,1700,2,1,TRUE
0,0,1,no,S,-1,4,628,0.611111111,0,1700,2,1,TRUE
0,0,3,no,S,-3,4,628,0.611111111,0,1700,2,1,TRUE
4,4,0,no,S,4,4,561,0.611111111,0,1700,2,1,TRUE
2,2,0,no,S,2,4,628,0.611111111,0,1700,2,1,TRUE
0,0,3,no,S,-3,4,628,0.611111111,0,1700,2,1,TRUE
1,1,0,no,S,1,4,627,0.611111111,0,1700,2,1,TRUE
0,0,1,no,S,-1,4,455,0.611111111,0,1700,2,1,TRUE
0,0,1,no,S,-1,4,805,0.611111111,0,1700,2,1,TRUE
5,5,0,no,S,5,4,NA,0.611111111,0,1700,2,1,TRUE
4,4,0,no,S,4,4,596,0.611111111,0,1700,2,1,TRUE
2,2,0,no,S,2,4,596,0.611111111,0,1700,2,1,TRUE
0,0,5,no,S,-5,4,1708,0.611111111,0,1700,2,1,TRUE
1,1,6,no,S,-5,4,664,0.611111111,0,1700,2,1,TRUE
0,0,2,no,S,-2,4,664,0.611111111,0,1700,2,1,TRUE
3,3,0,no,S,3,4,664,0.611111111,0,1700,2,1,TRUE
1,1,0,no,S,1,4,628,0.611111111,0,1700,2,1,TRUE
0,0,5,no,S,-5,4,596,0.611111111,0,1700,2,1,TRUE
6,6,3,no,S,3,4,628,0.611111111,0,1700,2,1,TRUE
0,0,2,no,S,-2,4,664,0.611111111,0,1700,2,1,TRUE
4,4,0,no,S,4,4,524,0.611111111,0,1700,2,1,TRUE
3,3,0,no,S,3,4,559,0.611111111,0,1700,2,1,TRUE
1,1,0,no,S,1,4,560,0.611111111,0,1700,2,1,TRUE
5,5,0,no,S,5,4,700,0.611111111,0,1700,2,1,TRUE
2,2,1,no,S,1,4,803,0.611111111,0,1700,2,1,TRUE
3,3,2,no,S,1,4,767,0.611111111,0,1700,2,1,TRUE
1,1,0,no,S,1,4,596,0.611111111,0,1700,2,1,TRUE
0,0,2,no,S,-2,4,457,0.611111111,0,1700,2,1,TRUE
2,2,0,no,S,2,4,628,0.611111111,0,1700,2,1,TRUE
0,0,1,no,S,-1,4,699,0.611111111,0,1700,2,1,TRUE
0,0,4,no,S,-4,4,596,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,596,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,700,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,736,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,628,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,596,0.611111111,0,1700,2,1,TRUE
3,3,3,yes,S,0,4,628,0.611111111,0,1700,2,1,TRUE
1,1,1,yes,S,0,4,664,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,561,0.611111111,0,1700,2,1,TRUE
2,2,2,yes,S,0,4,840,0.611111111,0,1700,2,1,TRUE
4,4,4,yes,S,0,4,664,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,805,0.611111111,0,1700,2,1,TRUE
2,2,2,yes,S,0,4,492,0.611111111,0,1700,2,1,TRUE
1,1,1,yes,S,0,4,735,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,700,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,663,0.611111111,0,1700,2,1,TRUE
3,3,3,yes,S,0,4,767,0.611111111,0,1700,2,1,TRUE
5,5,5,yes,S,0,4,664,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,596,0.611111111,0,1700,2,1,TRUE
4,4,4,yes,S,0,4,628,0.611111111,0,1700,2,1,TRUE
1,1,1,yes,S,0,4,628,0.611111111,0,1700,2,1,TRUE
2,2,2,yes,S,0,4,628,0.611111111,0,1700,2,1,TRUE
1,1,1,yes,S,0,4,736,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,597,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,597,0.611111111,0,1700,2,1,TRUE
5,5,5,yes,S,0,4,596,0.611111111,0,1700,2,1,TRUE
3,3,3,yes,S,0,4,NA,0.611111111,0,1700,2,1,TRUE
2,2,2,yes,S,0,4,NA,0.611111111,0,1700,2,1,TRUE
6,6,6,yes,S,0,4,664,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,628,0.611111111,0,1700,2,1,TRUE
4,4,4,yes,S,0,4,664,0.611111111,0,1700,2,1,TRUE
2,2,2,yes,S,0,4,736,0.611111111,0,1700,2,1,TRUE
1,1,1,yes,S,0,4,871,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,736,0.611111111,0,1700,2,1,TRUE
3,3,3,yes,S,0,4,737,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,596,0.611111111,0,1700,2,1,TRUE
1,1,1,yes,S,0,4,316,0.611111111,0,1700,2,1,TRUE
0,0,0,yes,S,0,4,629,0.611111111,0,1700,2,1,TRUE
8,8,9,no,A,-1,5,664,0.85483871,1,1700,1,1,TRUE
9,9,11,no,A,-2,5,525,0.85483871,1,1700,1,1,TRUE
8,8,12,no,A,-4,5,736,0.85483871,1,1700,1,1,TRUE
10,10,12,no,A,-2,5,628,0.85483871,1,1700,1,1,TRUE
12,12,11,no,A,1,5,629,0.85483871,1,1700,1,1,TRUE
13,13,12,no,A,1,5,736,0.85483871,1,1700,1,1,TRUE
12,12,11,no,A,1,5,628,0.85483871,1,1700,1,1,TRUE
11,11,10,no,A,1,5,628,0.85483871,1,1700,1,1,TRUE
12,12,11,no,A,1,5,525,0.85483871,1,1700,1,1,TRUE
13,13,9,no,A,4,5,523,0.85483871,1,1700,1,1,TRUE
10,10,12,no,A,-2,5,768,0.85483871,1,1700,1,1,TRUE
13,13,11,no,A,2,5,628,0.85483871,1,1700,1,1,TRUE
9,9,12,no,A,-3,5,597,0.85483871,1,1700,1,1,TRUE
11,11,12,no,A,-1,5,NA,0.85483871,1,1700,1,1,TRUE
10,10,14,no,A,-4,5,523,0.85483871,1,1700,1,1,TRUE
9,9,10,no,A,-1,5,597,0.85483871,1,1700,1,1,TRUE
12,12,10,no,A,2,5,456,0.85483871,1,1700,1,1,TRUE
14,14,13,no,A,1,5,629,0.85483871,1,1700,1,1,TRUE
11,11,12,no,A,-1,5,840,0.85483871,1,1700,1,1,TRUE
12,12,8,no,A,4,5,664,0.85483871,1,1700,1,1,TRUE
12,12,9,no,A,3,5,561,0.85483871,1,1700,1,1,TRUE
13,13,10,no,A,3,5,561,0.85483871,1,1700,1,1,TRUE
9,9,10,no,A,-1,5,560,0.85483871,1,1700,1,1,TRUE
11,11,12,no,A,-1,5,628,0.85483871,1,1700,1,1,TRUE
12,12,13,no,A,-1,5,737,0.85483871,1,1700,1,1,TRUE
13,13,12,no,A,1,5,561,0.85483871,1,1700,1,1,TRUE
9,9,14,no,A,-5,5,664,0.85483871,1,1700,1,1,TRUE
10,10,11,no,A,-1,5,664,0.85483871,1,1700,1,1,TRUE
12,12,8,no,A,4,5,699,0.85483871,1,1700,1,1,TRUE
11,11,13,no,A,-2,5,559,0.85483871,1,1700,1,1,TRUE
10,10,12,no,A,-2,5,872,0.85483871,1,1700,1,1,TRUE
9,9,13,no,A,-4,5,628,0.85483871,1,1700,1,1,TRUE
11,11,13,no,A,-2,5,699,0.85483871,1,1700,1,1,TRUE
12,12,13,no,A,-1,5,561,0.85483871,1,1700,1,1,TRUE
11,11,9,no,A,2,5,700,0.85483871,1,1700,1,1,TRUE
12,12,10,no,A,2,5,596,0.85483871,1,1700,1,1,TRUE
13,13,9,no,A,4,5,700,0.85483871,1,1700,1,1,TRUE
10,10,11,no,A,-1,5,664,0.85483871,1,1700,1,1,TRUE
11,11,9,no,A,2,5,700,0.85483871,1,1700,1,1,TRUE
14,14,11,no,A,3,5,700,0.85483871,1,1700,1,1,TRUE
12,12,12,yes,A,0,5,944,0.85483871,1,1700,1,1,TRUE
10,10,10,yes,A,0,5,492,0.85483871,1,1700,1,1,TRUE
9,9,9,yes,A,0,5,597,0.85483871,1,1700,1,1,TRUE
9,9,9,yes,A,0,5,524,0.85483871,1,1700,1,1,TRUE
10,10,10,yes,A,0,5,596,0.85483871,1,1700,1,1,TRUE
10,10,10,yes,A,0,5,524,0.85483871,1,1700,1,1,TRUE
11,11,11,yes,A,0,5,664,0.85483871,1,1700,1,1,TRUE
12,12,12,yes,A,0,5,664,0.85483871,1,1700,1,1,TRUE
14,14,14,yes,A,0,5,664,0.85483871,1,1700,1,1,TRUE
11,11,11,yes,A,0,5,699,0.85483871,1,1700,1,1,TRUE
8,8,8,yes,A,0,5,736,0.85483871,1,1700,1,1,TRUE
9,9,9,yes,A,0,5,945,0.85483871,1,1700,1,1,TRUE
11,11,11,yes,A,0,5,NA,0.85483871,1,1700,1,1,TRUE
11,11,11,yes,A,0,5,628,0.85483871,1,1700,1,1,TRUE
10,10,10,yes,A,0,5,524,0.85483871,1,1700,1,1,TRUE
11,11,11,yes,A,0,5,700,0.85483871,1,1700,1,1,TRUE
9,9,9,yes,A,0,5,664,0.85483871,1,1700,1,1,TRUE
12,12,12,yes,A,0,5,NA,0.85483871,1,1700,1,1,TRUE
13,13,13,yes,A,0,5,699,0.85483871,1,1700,1,1,TRUE
10,10,10,yes,A,0,5,768,0.85483871,1,1700,1,1,TRUE
11,11,11,yes,A,0,5,597,0.85483871,1,1700,1,1,TRUE
12,12,12,yes,A,0,5,628,0.85483871,1,1700,1,1,TRUE
8,8,8,yes,A,0,5,736,0.85483871,1,1700,1,1,TRUE
9,9,9,yes,A,0,5,524,0.85483871,1,1700,1,1,TRUE
10,10,10,yes,A,0,5,628,0.85483871,1,1700,1,1,TRUE
12,12,12,yes,A,0,5,628,0.85483871,1,1700,1,1,TRUE
12,12,12,yes,A,0,5,664,0.85483871,1,1700,1,1,TRUE
9,9,9,yes,A,0,5,560,0.85483871,1,1700,1,1,TRUE
11,11,11,yes,A,0,5,628,0.85483871,1,1700,1,1,TRUE
12,12,12,yes,A,0,5,628,0.85483871,1,1700,1,1,TRUE
13,13,13,yes,A,0,5,735,0.85483871,1,1700,1,1,TRUE
13,13,13,yes,A,0,5,735,0.85483871,1,1700,1,1,TRUE
12,12,12,yes,A,0,5,596,0.85483871,1,1700,1,1,TRUE
11,11,11,yes,A,0,5,NA,0.85483871,1,1700,1,1,TRUE
12,12,12,yes,A,0,5,701,0.85483871,1,1700,1,1,TRUE
14,14,14,yes,A,0,5,560,0.85483871,1,1700,1,1,TRUE
13,13,13,yes,A,0,5,628,0.85483871,1,1700,1,1,TRUE
12,12,12,yes,A,0,5,699,0.85483871,1,1700,1,1,TRUE
13,13,13,yes,A,0,5,492,0.85483871,1,1700,1,1,TRUE
13,13,13,yes,A,0,5,700,0.85483871,1,1700,1,1,TRUE
0,0,4,no,S,-4,5,596,0.85483871,1,1700,1,1,TRUE
0,0,2,no,S,-2,5,597,0.85483871,1,1700,1,1,TRUE
0,0,3,no,S,-3,5,699,0.85483871,1,1700,1,1,TRUE
0,0,1,no,S,-1,5,664,0.85483871,1,1700,1,1,TRUE
3,3,0,no,S,3,5,525,0.85483871,1,1700,1,1,TRUE
2,2,0,no,S,2,5,664,0.85483871,1,1700,1,1,TRUE
1,1,4,no,S,-3,5,524,0.85483871,1,1700,1,1,TRUE
0,0,1,no,S,-1,5,699,0.85483871,1,1700,1,1,TRUE
0,0,3,no,S,-3,5,700,0.85483871,1,1700,1,1,TRUE
4,4,0,no,S,4,5,561,0.85483871,1,1700,1,1,TRUE
2,2,0,no,S,2,5,456,0.85483871,1,1700,1,1,TRUE
0,0,3,no,S,-3,5,559,0.85483871,1,1700,1,1,TRUE
1,1,0,no,S,1,5,597,0.85483871,1,1700,1,1,TRUE
0,0,1,no,S,-1,5,664,0.85483871,1,1700,1,1,TRUE
0,0,1,no,S,-1,5,664,0.85483871,1,1700,1,1,TRUE
5,5,0,no,S,5,5,525,0.85483871,1,1700,1,1,TRUE
4,4,0,no,S,4,5,559,0.85483871,1,1700,1,1,TRUE
2,2,0,no,S,2,5,595,0.85483871,1,1700,1,1,TRUE
0,0,5,no,S,-5,5,664,0.85483871,1,1700,1,1,TRUE
1,1,6,no,S,-5,5,700,0.85483871,1,1700,1,1,TRUE
0,0,2,no,S,-2,5,664,0.85483871,1,1700,1,1,TRUE
3,3,0,no,S,3,5,561,0.85483871,1,1700,1,1,TRUE
1,1,0,no,S,1,5,456,0.85483871,1,1700,1,1,TRUE
0,0,5,no,S,-5,5,491,0.85483871,1,1700,1,1,TRUE
6,6,3,no,S,3,5,700,0.85483871,1,1700,1,1,TRUE
0,0,2,no,S,-2,5,664,0.85483871,1,1700,1,1,TRUE
4,4,0,no,S,4,5,456,0.85483871,1,1700,1,1,TRUE
3,3,0,no,S,3,5,420,0.85483871,1,1700,1,1,TRUE
1,1,0,no,S,1,5,803,0.85483871,1,1700,1,1,TRUE
5,5,0,no,S,5,5,628,0.85483871,1,1700,1,1,TRUE
2,2,1,no,S,1,5,840,0.85483871,1,1700,1,1,TRUE
3,3,2,no,S,1,5,700,0.85483871,1,1700,1,1,TRUE
1,1,0,no,S,1,5,597,0.85483871,1,1700,1,1,TRUE
0,0,2,no,S,-2,5,663,0.85483871,1,1700,1,1,TRUE
2,2,0,no,S,2,5,664,0.85483871,1,1700,1,1,TRUE
0,0,1,no,S,-1,5,736,0.85483871,1,1700,1,1,TRUE
0,0,4,no,S,-4,5,628,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,NA,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,664,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,560,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,559,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,596,0.85483871,1,1700,1,1,TRUE
3,3,3,yes,S,0,5,492,0.85483871,1,1700,1,1,TRUE
1,1,1,yes,S,0,5,768,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,595,0.85483871,1,1700,1,1,TRUE
2,2,2,yes,S,0,5,664,0.85483871,1,1700,1,1,TRUE
4,4,4,yes,S,0,5,523,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,NA,0.85483871,1,1700,1,1,TRUE
2,2,2,yes,S,0,5,805,0.85483871,1,1700,1,1,TRUE
1,1,1,yes,S,0,5,628,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,315,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,456,0.85483871,1,1700,1,1,TRUE
3,3,3,yes,S,0,5,664,0.85483871,1,1700,1,1,TRUE
5,5,5,yes,S,0,5,627,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,NA,0.85483871,1,1700,1,1,TRUE
4,4,4,yes,S,0,5,628,0.85483871,1,1700,1,1,TRUE
1,1,1,yes,S,0,5,699,0.85483871,1,1700,1,1,TRUE
2,2,2,yes,S,0,5,628,0.85483871,1,1700,1,1,TRUE
1,1,1,yes,S,0,5,944,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,525,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,560,0.85483871,1,1700,1,1,TRUE
5,5,5,yes,S,0,5,664,0.85483871,1,1700,1,1,TRUE
3,3,3,yes,S,0,5,559,0.85483871,1,1700,1,1,TRUE
2,2,2,yes,S,0,5,700,0.85483871,1,1700,1,1,TRUE
6,6,6,yes,S,0,5,628,0.85483871,1,1700,1,1,TRUE
0,0,0,yes,S,0,5,492,0.85483871,1,1700,1,1,TRUE
4,4,4,yes,S,0,5,803,0.85483871,1,1700,1,1,TRUE
